tweet,time
"#StockMarket  is once again is doing well into upward mode which was down trend, we hope it stabilizes  soon and crosses its land marks in future as the fundamentals are strong 
@BSEIndia
 #Sensex #Nifty",2022-01-03T07:57:46.000Z
#Nifty sell 17500 PE at cmp 78 sl above 93 tgt 64-51,2022-01-03T07:57:46.000Z
"Booked small profit in Nifty options long trade. Looks like its losing momentum. Might reverse, might not. 

Cannot catch whole trend. So better to exit with decent profits. 

Determine Risk:Reward beforehand so there is no confusion while trade is live.

#nifty #StockMarket",2022-01-03T07:57:46.000Z
"FINO PAYMENTS BANK: BANK RECEIPT OF RBI APPROVAL FOR CROSS BORDER REMITTANCE THROUGH MONEY TRANSFER SERVICE SCHEME (MTSS)

#FinoPaymentsBank #Nifty #ShareMarket",2022-01-03T07:57:46.000Z
"For someone who relies entirely on Stock Market for a living, I surprise people with my total lack of awareness of the headline index figures! 

#Nifty 
#SENSEX",2022-01-03T07:57:46.000Z
"Anyone carry long be carefull ,or else book some qty at this area and shift your sl  
@ArjunB9591
 @Bhai1Its
 #Niftybank #Nifty",2022-01-03T07:57:46.000Z
If you are wondering why Nifty is rising now...U havent learnt anything in last 2 years...Fear of rate hike fades with rising cases and dropping inflation #Nifty,2022-01-03T07:57:46.000Z
"#Pharma 

& 

#IT 

Sector seem to be the flavours of the month

#nifty #Niftybank #StocksToBuy #StockMarket #stockstowatch #trading #investing #TradingSignals #Options #OptionsTrading #FutureSeries #nseindia #budget2022 #Watchlist #Trades #infosys #tcs #mindtree #TECHM #hcltech",2022-01-03T07:57:46.000Z
"      

Guess the leader in #Banknifty #Nifty",2022-01-03T07:57:46.000Z
"Buy #nifty 17000 pe 27 jan around 85 cmp 98 possible tgt 149-178 sl 60
Carry forward
#OptionsTrading",2022-01-03T07:57:46.000Z
"As of now, it appears that - letting your money work for you has done well today as the #portfolio MTM is giving 400% + #ROI on an annualized basis. 

This thought is really testing the height of #positivity 

#trading #marketinsightsUR #Nifty #Niftybank",2022-01-03T07:57:46.000Z
"Created Iron Fly for BankNifty 6th Jan Today. 
-14 BN 36000 CE @ 357.41
-14 BN 36100 PE @ 333
+14 BN 37000 CE @ 51.34
+14 BN 35000 PE @ 222.7
Current P&L: -1760
#banknifty  #OptionsTrading #Trading #Nifty",2022-01-03T07:57:46.000Z
As per nse data retail sold 106k calls!#retail wil be biped out! #bulls #Nifty #nifty50 !,2022-01-03T07:57:46.000Z
"Don't short #banknifty and #nifty 
Friendly advice",2022-01-03T07:57:46.000Z
"#marketupdate
-Sensex is up 619.95 points or 1.06% at 58873.77, and the Nifty jumped 179 points or 1.03% at 17533. Bajaj Finserv, Coal India and Eicher Motors are the top gainers while Tata Motors.
#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-03T07:57:46.000Z
"MAHINDRA & MAHINDRA FINANCIAL SERVICES: CO SAYS THE BUSINESS CONTINUED ITS MOMENTUM WITH A DISBURSEMENT OF APPROX. RUPEES .2,750 CR DELIVERING A 42% (YOY) GROWTH

COLLECTION EFFICIENCY 100%

#Mahindra #ShareMarket #Nse #Nifty",2022-01-03T07:57:46.000Z
The real hall new year is now #Nifty up +1% let the year kick start ,2022-01-03T07:57:46.000Z
"Nifty is now just 4.3% away from a All Time High weekly close.

Don't assume on every drop that mkt will never go up or that mkt will never go further down... 

The only way to not keep guessing and stay in peace is to follow your plan to systematically keep investing

#nifty",2022-01-03T07:57:46.000Z
"Trading Day one on 2022. Most traders fighting a trend so far and giving up a lot of money to the markets. Don't be that trader. Bias thrills but kills! 

Context > Ego

There are still 244 trading days this year. Make sure you don't repeat this mistake again. 

#Nifty #Banknifty",2022-01-03T07:57:46.000Z
#NIFTY Any retail guy really trade in India except bluffing and bragging in twitter?I rarely see any live trades.,2022-01-03T07:57:46.000Z
"Created Iron Fly for BankNifty 6th Jan Today. 
-14 BN 36000 CE @ 357.41
-14 BN 36100 PE @ 333
+14 BN 37000 CE @ 51.34
+14 BN 35000 PE @ 222.7
Current P&L: -1760
#banknifty  #OptionsTrading #Trading #Nifty",2022-01-03T07:15:53.000Z
As per nse data retail sold 106k calls!#retail wil be biped out! #bulls #Nifty #nifty50 !,2022-01-03T07:15:53.000Z
"Don't short #banknifty and #nifty 
Friendly advice",2022-01-03T07:15:53.000Z
"#marketupdate
-Sensex is up 619.95 points or 1.06% at 58873.77, and the Nifty jumped 179 points or 1.03% at 17533. Bajaj Finserv, Coal India and Eicher Motors are the top gainers while Tata Motors.
#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-03T07:15:53.000Z
"MAHINDRA & MAHINDRA FINANCIAL SERVICES: CO SAYS THE BUSINESS CONTINUED ITS MOMENTUM WITH A DISBURSEMENT OF APPROX. RUPEES .2,750 CR DELIVERING A 42% (YOY) GROWTH

COLLECTION EFFICIENCY 100%

#Mahindra #ShareMarket #Nse #Nifty",2022-01-03T07:15:53.000Z
The real hall new year is now #Nifty up +1% let the year kick start ,2022-01-03T07:15:53.000Z
"Nifty is now just 4.3% away from a All Time High weekly close.

Don't assume on every drop that mkt will never go up or that mkt will never go further down... 

The only way to not keep guessing and stay in peace is to follow your plan to systematically keep investing

#nifty",2022-01-03T07:15:53.000Z
"Trading Day one on 2022. Most traders fighting a trend so far and giving up a lot of money to the markets. Don't be that trader. Bias thrills but kills! 

Context > Ego

There are still 244 trading days this year. Make sure you don't repeat this mistake again. 

#Nifty #Banknifty",2022-01-03T07:15:53.000Z
#NIFTY Any retail guy really trade in India except bluffing and bragging in twitter?I rarely see any live trades.,2022-01-03T07:15:53.000Z
#SEBIbringMarginBack #nifty  #nse look at nifty moment  17518 and suddenly 17534 and then 17516 its all mafia brutal attack on retilers and big fat guys helping them unfortunately the controlling agency looking at them happily so dear retail tarders dont loose ur hard earned mon,2022-01-03T07:15:53.000Z
"NIFTY Spot:17530 Target Based on Max Pain :17480
Time: 1/3/2022 12:16:10 PM
 #banknifty #nifty #nse",2022-01-03T07:15:53.000Z
"Nifty may face resistance at 17540, it may retest 17380, 17260. Upmove may continue if it sustains above 17540. 

#StockMarket #Stocks #nseindia #BSE #Nifty #banknifty",2022-01-03T07:15:53.000Z
"#MidMarketUpdate: Indices give a strong welcome to 2022. 
- Markets opened strong, Nifty crosses 17,500. 
- Supports rolling in from IT, and Auto sector backed by results. 
- Chemical stocks rise (AlkylAmines: 6%, Deepak Nitrite: 2.5%) 
- Puts written heavily on 17,500. 
#Nifty",2022-01-03T07:15:53.000Z
"Expect bullish move in nifty above 17500
#nifty
#nifty50",2022-01-03T07:15:53.000Z
#TCStrader #TCS #NIFTYIT #NIFTY - TCS 3800 is holding. Stay long for newer high with a stop at 3790. Expecting the levels of 3900 in a couple of days. I have a right to be wrong. Trade at your own risk,2022-01-03T07:15:53.000Z
#Sensex #Nifty zoom past 1% at midday. #Benchmark #indices and broader markets have a positive start to #2022,2022-01-03T07:15:53.000Z
"SSWL RELEASES BIG PLEDGE OF 6%

#SSWL #shareMarket #Nifty #Nse",2022-01-03T07:15:53.000Z
0.5 Fibonacci resistance #NIFTY,2022-01-03T07:15:53.000Z
"Market may surprise people on the upside !!
Keep an eye on swing setups 

#trading #nifty #StockMarket",2022-01-03T07:15:53.000Z
"Gujarat gas bullish 

CMP 642 

TP - 670+ 

#gujaratgas #nifty #fno",2022-01-03T07:15:53.000Z
"#StockOfTheDay: TCS
TCS to announce 3rd interim dividend, and quarterly results on 12th January, 2022. The stock rallies almost 2% in the first trading session of 2022. 
#StockMarketsIndia #TCS #IT #Tata #CorporateActions #Nifty",2022-01-03T07:15:53.000Z
"If #Nifty 17500PE PE closes below 72.85..............
Gap up Likely in Nifty ",2022-01-03T07:15:53.000Z
"Nifty spot 17519
This week 17644 is crucial to cross 
Otherwise again retest 17180 
#Nifty #sensex",2022-01-03T07:15:53.000Z
"மும்பை பங்குச்சந்தை 2022ஆம் ஆண்டின் முதல் நாள் வர்த்தகத்தை  சிறப்பாக துவங்கியுள்ளது

சென்செக்ஸ் குறியீடு 605.17 புள்ளிகள் உயர்ந்து 58,842.55 புள்ளிகளை எட்டியுள்ளது

நிஃப்டி குறியீடு 171.80 புள்ளிகள் உயர்ந்து 17,525.85  புள்ளிகளை எட்டியுள்ளது

#Sensex #Nifty #சென்செக்ஸ்",2022-01-03T07:15:53.000Z
#TCS is 2%+ means #nifty is in fresh expansion mode. Friday’s #FII buy number was the trigger.,2022-01-03T07:15:53.000Z
#Sensex #Nifty zoom past 1% at midday. #Benchmark #indices and broader markets have a positive start to #2022,2022-01-03T06:43:14.000Z
"SSWL RELEASES BIG PLEDGE OF 6%

#SSWL #shareMarket #Nifty #Nse",2022-01-03T06:43:14.000Z
0.5 Fibonacci resistance #NIFTY,2022-01-03T06:43:14.000Z
"Market may surprise people on the upside !!
Keep an eye on swing setups 

#trading #nifty #StockMarket",2022-01-03T06:43:14.000Z
"Gujarat gas bullish 

CMP 642 

TP - 670+ 

#gujaratgas #nifty #fno",2022-01-03T06:43:14.000Z
"#StockOfTheDay: TCS
TCS to announce 3rd interim dividend, and quarterly results on 12th January, 2022. The stock rallies almost 2% in the first trading session of 2022. 
#StockMarketsIndia #TCS #IT #Tata #CorporateActions #Nifty",2022-01-03T06:43:14.000Z
"If #Nifty 17500PE PE closes below 72.85..............
Gap up Likely in Nifty ",2022-01-03T06:43:14.000Z
"Nifty spot 17519
This week 17644 is crucial to cross 
Otherwise again retest 17180 
#Nifty #sensex",2022-01-03T06:43:14.000Z
"மும்பை பங்குச்சந்தை 2022ஆம் ஆண்டின் முதல் நாள் வர்த்தகத்தை  சிறப்பாக துவங்கியுள்ளது

சென்செக்ஸ் குறியீடு 605.17 புள்ளிகள் உயர்ந்து 58,842.55 புள்ளிகளை எட்டியுள்ளது

நிஃப்டி குறியீடு 171.80 புள்ளிகள் உயர்ந்து 17,525.85  புள்ளிகளை எட்டியுள்ளது

#Sensex #Nifty #சென்செக்ஸ்",2022-01-03T06:43:14.000Z
#TCS is 2%+ means #nifty is in fresh expansion mode. Friday’s #FII buy number was the trigger.,2022-01-03T06:43:14.000Z
"BANKNIFTY  Now @ 35976

Look @ 06-Jan-2022, 36000 PE , NOW @ 314 , SL.245

#nifty #sp #bnf",2022-01-03T06:43:14.000Z
"Buy overbought and sell oversold.. A very simple strategy to keep your positions with the trend.. Always try to enter at some dip.. 
#Nifty",2022-01-03T06:43:14.000Z
"Hdfc Bank is 6% up but still 12% off from life high.

#nifty #banknifty",2022-01-03T06:43:14.000Z
"Its new year and FII buying is back....

#nifty #banknifty KMIs #trading",2022-01-03T06:43:14.000Z
"#Nifty 17600 PE, keep on radar.",2022-01-03T06:43:14.000Z
"#Nifty 
Today time& price are going to get squared at 17651.40
So, the next journey will depend on this lvl.
Use this lvl wisely. Look for price action near the lvl & then take the trade accordingly. SL must small & logical.

#GANN",2022-01-03T06:43:14.000Z
"NIFTY Spot:17526 Target Based on Max Pain :17476
Time: 1/3/2022 11:16:10 AM
 #banknifty #nifty #nse",2022-01-03T06:43:14.000Z
"BANKNIFTY Spot:35955 Target Based on Max Pain :35769
Time: 1/3/2022 11:15:07 AM
 #banknifty #nifty #nse",2022-01-03T06:43:14.000Z
"Rupee Starts 2022 On Muted Note, Slips 14 Paise Against Dollar

The rupee started the year 2022 on a muted note as it slipped 14 paise to 74.43 against the US dollar in opening trade on Monday, tracking weak macroeconomic data.
#Nifty #stock #stockmarket #NSE #BSE #Technical…",2022-01-03T06:43:14.000Z
"#Nifty #nifty50 #banknifty #investing 

Well first sign of bullishness, Trend Line broken! 

Now close above 17500 is closing above 50% of fall from 18600-16400.

Next target could be 17580-17622 .

Will do post market homework",2022-01-03T06:43:14.000Z
"A resistance here for #banknifty need to fill a healthy candle till 35250-450 in order to go for more upside and prevent a big fall. Small gap fillings are more convenient than a big single day fall.
#nifty #stocks #traders",2022-01-03T06:43:14.000Z
It’s good feel from India equity indices in green at start of 2022 - #nifty holding good above midpoint 17500 and #banknifty building steam for stretch into 36000-36500 while USD/INR finds support at 74-74.35 (12M $ at 77.65-78) from hands of God & 10Y bond sleepy at 6.45-6.475%,2022-01-03T06:43:14.000Z
#Nifty slowly entering in overbought zones.,2022-01-03T06:43:14.000Z
"Call writers looking pretty weak for the day...

Heavy ITM put writing...

#OptionsTrading 
#Options 
#banknifty 
#nseindia 
#BSE 
#Nifty",2022-01-03T06:43:14.000Z
#NIFTY 17350 Jan pe btstt,2022-01-03T06:43:14.000Z
"NIFTY Spot:17526 Target Based on Max Pain :17476
Time: 1/3/2022 11:16:10 AM
 #banknifty #nifty #nse",2022-01-03T05:56:08.000Z
"BANKNIFTY Spot:35955 Target Based on Max Pain :35769
Time: 1/3/2022 11:15:07 AM
 #banknifty #nifty #nse",2022-01-03T05:56:08.000Z
"Rupee Starts 2022 On Muted Note, Slips 14 Paise Against Dollar

The rupee started the year 2022 on a muted note as it slipped 14 paise to 74.43 against the US dollar in opening trade on Monday, tracking weak macroeconomic data.
#Nifty #stock #stockmarket #NSE #BSE #Technical…",2022-01-03T05:56:08.000Z
"#Nifty #nifty50 #banknifty #investing 

Well first sign of bullishness, Trend Line broken! 

Now close above 17500 is closing above 50% of fall from 18600-16400.

Next target could be 17580-17622 .

Will do post market homework",2022-01-03T05:56:08.000Z
"A resistance here for #banknifty need to fill a healthy candle till 35250-450 in order to go for more upside and prevent a big fall. Small gap fillings are more convenient than a big single day fall.
#nifty #stocks #traders",2022-01-03T05:56:08.000Z
It’s good feel from India equity indices in green at start of 2022 - #nifty holding good above midpoint 17500 and #banknifty building steam for stretch into 36000-36500 while USD/INR finds support at 74-74.35 (12M $ at 77.65-78) from hands of God & 10Y bond sleepy at 6.45-6.475%,2022-01-03T05:56:08.000Z
#Nifty slowly entering in overbought zones.,2022-01-03T05:56:08.000Z
"Call writers looking pretty weak for the day...

Heavy ITM put writing...

#OptionsTrading 
#Options 
#banknifty 
#nseindia 
#BSE 
#Nifty",2022-01-03T05:56:08.000Z
#NIFTY 17350 Jan pe btstt,2022-01-03T05:56:08.000Z
"Above 17530, it can be a dash to 17600. #Nifty #OptionsTrading",2022-01-03T05:56:08.000Z
"You can Either Experience the Pain Of Discipline or the Pain of Regret, Choice is YOURS.
#sharemarket #Niftybank #Nifty",2022-01-03T05:56:08.000Z
"Today my portfolio has seen the biggest gain in the past few months!!
Almost up near to 6%, I am thankful to God for such an amazing start of the year!!
#Markets #Nifty #2022NewYear",2022-01-03T05:56:08.000Z
"#India: Market Indicators
• Indian Rupee $INR at ₹74.4x against US dollar
• Bond #Yields 10Y 0610.GS2031 ▲0.7bps to 6.464%
• #Nifty ▲0.92% 17,512.54
• #Sensex ▲0.93% 58,800.72
• #IndiaVIX ▲0.5% 16.30",2022-01-03T05:56:08.000Z
"*IPO List Of 2022 Coming Soon*

#sharemarket 
#Niftybank 
#nifty",2022-01-03T05:56:08.000Z
"Many Stocks Breaking out with #Nifty which stock do you think is best buy for this breakout..?? also share reason..!!

#StockMarket #trading #investing",2022-01-03T05:56:08.000Z
#Nifty Strong above 17557 towards 17594,2022-01-03T05:56:08.000Z
"I believe its bull trap when ever market rise or fall suddenly, I feel its a trap, 2nd half will be deciding part
#banknifty #nifty",2022-01-03T05:56:08.000Z
#NIFTY# BANK NIFTY #TIMING TODAY BETWEEN 12 TO 12-15 & 2-22 TO 3 ONE LITTLE DIP POSSIBLE BUT THAT WILL BE BUYING OPPORTUNITY.,2022-01-03T05:56:08.000Z
"Buy ONGC at 142-143 for target 172. Validity 30 days. Weak below 130.

#StocksToTrade #Markets #Nifty #Trades #ONGC #oilandgas #StockMarketindia",2022-01-03T05:56:08.000Z
#Nifty not able to increase the volatility. Booked Fut n Sold SL 17574,2022-01-03T05:56:08.000Z
"If market have to keep flow then all index need to cross 60 level RSI this week only #nifty #Banknifty #midcap

If i look weekly chart its showing massive upside move but question is will #nifty go straight from here only or anthr week correction then a upside to create #Euphoria",2022-01-03T05:56:08.000Z
"#NIFTY
17300 - Support. Long build up and Short covering.
Longs - 48.90L (Intraday - 12.34L)
Shorts - 16.77L (Intraday - minus 6.40L)
17400 - Support. 
Longs - 38.62L (Intraday - 25.03L)
Shorts - 27.37L (Intraday - 4.01L)
17500 - Resistance. Both Long and Short build up.",2022-01-03T05:56:08.000Z
"Stop Loss is Saying Sorry to market.

Aur mafi mangnese koi chota nahi hota.

#investing 
#trading
#usdinr
#Nifty",2022-01-03T05:56:08.000Z
"Nifty ∝ No.of Covid cases 

#StockMarket 
#Nifty",2022-01-03T05:56:08.000Z
"Buy BankNifty 36000 ce above 300
SL- 201
Target- open
Wait for level to cross 300, otherwise leave it.
#banknifty #Stockmarket #nifty #options",2022-01-03T05:56:08.000Z
#Nifty not able to increase the volatility. Booked Fut n Sold SL 17574,2022-01-03T05:18:33.000Z
"If market have to keep flow then all index need to cross 60 level RSI this week only #nifty #Banknifty #midcap

If i look weekly chart its showing massive upside move but question is will #nifty go straight from here only or anthr week correction then a upside to create #Euphoria",2022-01-03T05:18:33.000Z
"#NIFTY
17300 - Support. Long build up and Short covering.
Longs - 48.90L (Intraday - 12.34L)
Shorts - 16.77L (Intraday - minus 6.40L)
17400 - Support. 
Longs - 38.62L (Intraday - 25.03L)
Shorts - 27.37L (Intraday - 4.01L)
17500 - Resistance. Both Long and Short build up.",2022-01-03T05:18:33.000Z
"Stop Loss is Saying Sorry to market.

Aur mafi mangnese koi chota nahi hota.

#investing 
#trading
#usdinr
#Nifty",2022-01-03T05:18:33.000Z
"Nifty ∝ No.of Covid cases 

#StockMarket 
#Nifty",2022-01-03T05:18:33.000Z
"Buy BankNifty 36000 ce above 300
SL- 201
Target- open
Wait for level to cross 300, otherwise leave it.
#banknifty #Stockmarket #nifty #options",2022-01-03T05:18:33.000Z
"#View
#Index Option

#NIFTY 17500 PE cmp 96
Stop Below 74

114-127-142+",2022-01-03T05:18:33.000Z
"Nifty up over 150 points!

How beginning of the year is reflecting on your portfolio?

#StockMarket #sensex #nifty #stockstowatch",2022-01-03T05:18:33.000Z
"Thought of the day

If you give a man a stock,
You'll give him anxiety for a day.

If you teach a man how to trade stocks,
You'll give him anxiety for a lifetime.

Choose wisely 

#stocks #trading #sharemarket #nifty",2022-01-03T05:18:33.000Z
"શેરબજારમાં વર્ષનો પહેલો ચાલુ દિવસ, સેન્સેક્સ 289 પોઈન્ટ ઉછળીને 58,543 થયો અને નિફ્ટી 89 પોઈન્ટ ઉછળીને 17,443 પર ટ્રેન્ડિંગ

#Stockmarket #Sensex  #Nifty",2022-01-03T05:18:33.000Z
"#View
#Index Future
#Short  #Limit 

#NIFTY Fut Only Near 17552-17564

SL 17592

cmp 17545
H 17546.90 L 17410.05",2022-01-03T05:18:33.000Z
"#cityunionbank  140 ce buy at 3.7 sl 3.15 target 4.55/4.9/5.4/5.7/6.35 ignore sl if u sell 145 ce at 2.3
#nifty50  
#Nifty   
#BankNiftyOptions   
#nifty50 
#Niftybank  
#optiontrading 
#BANKNIFTYFUTURE",2022-01-03T05:18:33.000Z
"will nifty correct further this week?  

#nifty  #17300",2022-01-03T05:18:33.000Z
"#NIFTY #FUTURES booked at 17540 , 140 points profits !! #dalalstreetwinners",2022-01-03T05:18:33.000Z
"Stock market going up or being manipulated enough to have a big drop in the next upcoming days?
Today is SIP day for most so manipulators know there is a ready market for them. Better to delay the SIP by a few days.
#Sensex #nifty #StockMarketindia",2022-01-03T05:18:33.000Z
"NIFTY Spot:17494 Target Based on Max Pain :17431
Time: 1/3/2022 10:16:10 AM
 #banknifty #nifty #nse",2022-01-03T05:18:33.000Z
Benchmark Indices at day's high. Nifty above 17500 and Sensex above 58750 #nifty #sensex #nse #bse #stockmarketupdate #Investing #India,2022-01-03T05:18:33.000Z
"BANKNIFTY Spot:35826 Target Based on Max Pain :35670
Time: 1/3/2022 10:15:07 AM
 #banknifty #nifty #nse",2022-01-03T05:18:33.000Z
brought #nifty 17200pe jan expiry for target 300+ !! #dalalstreetwinners,2022-01-03T05:18:33.000Z
"India's Jobless Rate Rises To 7.9% In December: Private Think-Tank CMIE

India's December unemployment rate rose to 7.9% from the June figure of 7.0%, data from the Centre for Monitoring Indian Economy (CMIE) showed on Monday.
#Nifty #stock #stockmarket #NSE #BSE #TechnicalA…",2022-01-03T05:18:33.000Z
"I had mentioned around Dec 19th that shorts would not find it easy . All were bearish then

Since then we are up about a 1000 points #Nifty 

View is to stay bullish above #35200 #banknifty 

and #17230 Nifty

we review if that breaks . 

View for 1st 3 weeks of Jan only> Note",2022-01-03T05:18:33.000Z
"GOOD MORNING, Nifty is at its resistance level , whether it crosses and closes above it,  giving us a close to the wedge pattern or not is to be seen.
stock specific movement will be seen if it doesn't 
#nifty #stockmarkets #educcation #peaceofmind #smallbusiness",2022-01-03T05:18:33.000Z
"the first trading day of 2022 with Sensex up by 289 points at 58,543 and Nifty jumping 89 points to reach 17,443

#Stockmarket #Sensex  #Nifty",2022-01-03T05:18:33.000Z
"India's Jobless Rate Rises To 7.9% In December: Private Think-Tank CMIE

India's December unemployment rate rose to 7.9% from the June figure of 7.0%, data from the Centre for Monitoring Indian Economy (CMIE) showed on Monday.
#Nifty #stock #stockmarket #NSE #BSE #TechnicalA…",2022-01-03T04:51:17.000Z
"I had mentioned around Dec 19th that shorts would not find it easy . All were bearish then

Since then we are up about a 1000 points #Nifty 

View is to stay bullish above #35200 #banknifty 

and #17230 Nifty

we review if that breaks . 

View for 1st 3 weeks of Jan only> Note",2022-01-03T04:51:17.000Z
"શેરબજારમાં વર્ષનો પહેલો ચાલુ દિવસ, સેન્સેક્સ 289 પોઈન્ટ ઉછળીને 58,543 થયો અને નિફ્ટી 89 પોઈન્ટ ઉછળીને 17,443 પર ટ્રેન્ડિંગ

#Stockmarket #Sensex  #Nifty",2022-01-03T04:51:17.000Z
"GOOD MORNING, Nifty is at its resistance level , whether it crosses and closes above it,  giving us a close to the wedge pattern or not is to be seen.
stock specific movement will be seen if it doesn't 
#nifty #stockmarkets #educcation #peaceofmind #smallbusiness",2022-01-03T04:51:17.000Z
"the first trading day of 2022 with Sensex up by 289 points at 58,543 and Nifty jumping 89 points to reach 17,443

#Stockmarket #Sensex  #Nifty",2022-01-03T04:51:17.000Z
SGX Nifty is a big BS and totally irrelevant because what it trades after and before market hours and what #nifty trades is like north and south poll lol,2022-01-03T04:51:17.000Z
Strong opening on Monday with gap up. We are near resistance in #Nifty now #BankNifty however look promising still.,2022-01-03T04:51:17.000Z
"First Trading Day In New Year 2022

#Nifty 
#banknifty 
#trading 
#investing",2022-01-03T04:51:17.000Z
#NIFTY Bearish,2022-01-03T04:51:17.000Z
"#Markets Live: The New Year begins in the greens as markets trade higher. #Sensex and #Nifty are up by 0.8%.

#Realty and #Auto sectors are buzzing.

#EicherMotors, #CoalIndia, and #TataMotors are top gainers on #Nifty50.

#stockmarkets #sharemarket #StockMarketindia #Stocks",2022-01-03T04:51:17.000Z
"#Nifty #Banknifty 
When the Omicron news first broke-out on, Nifty was at 17564. The Omicron toll on Nifty was from there until 16410. Now we are back to 17500.",2022-01-03T04:51:17.000Z
"#StockMarketindia 
Look to lock in #Long profits in #Nifty50 #intraday.
Pretty close to our Target of 17512
#Nifty",2022-01-03T04:51:17.000Z
Theta Plus: Closing everything as we had more weight in PE and for strange and rare reason BN is green. #OptionsTrading #nifty #banknifty #trading,2022-01-03T04:51:17.000Z
"When did last time Hdfc Bank opened at half a % and went up to 1.5% before 10 AM in last 1/2/5 years?

#nifty #banknifty",2022-01-03T04:51:17.000Z
"#Options Check - 17500 Call currently trading at 90 
@MotilalOswalLtd
 #stockmarkets #Nifty #OptionsTrading",2022-01-03T04:51:17.000Z
"BUY #NIFTY 35800 CE 6TH JAN ABOVE 300,

SL/TGT PAID",2022-01-03T04:51:17.000Z
"PoC - Buy NIFTY CALL for 06-Jan-2022 expiry; with strike nearest to 17350; (if realistic) when NIFTY is around 17200. 

#Nifty #OptionsTrading #optiontrading #algotrading",2022-01-03T04:51:17.000Z
"#Nifty #Banknifty 
The bulls have it.",2022-01-03T04:51:17.000Z
"#Nifty #Banknifty 
Above 17450, bulls are firmly in control.",2022-01-03T04:51:17.000Z
"#marketupdate
-The Sensex was up 300.47 points or 0.52% at 58554.29, and the Nifty was up 95.50 points or 0.55% at 17449.50. About 1915 shares have advanced, 436 shares declined, and 97 shares are unchanged.
#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-03T04:51:17.000Z
"#NiftyBank Trading With Gain of 306 Points (0.86%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.53am",2022-01-03T04:51:17.000Z
"#BSE100 Trading With Gain of 132 Points (0.75%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.52am",2022-01-03T04:51:17.000Z
"#JUSTIN 

The Bombay Stock Exchange benchmark Sensex was up 343 points at 58,597 and the National Stock Exchange Nifty was up 116 points at 17,470.

#sharemarket| #sharemarketindia  #Nifty",2022-01-03T04:51:17.000Z
"#NiftyNexy50 Trading With Gain of 216 Points (0.51%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.51am",2022-01-03T04:51:17.000Z
"In 2021:
- Indian stock market is up +24%
- US Stock market is up +21%.
- Bitcoin is up 70%.
- Ethereum is up 530%
- Inflation is up 5.4%.

Meanwhile, your savings in the bank is up: 

3%

You can’t just save. You need to invest.

#investing #sharemarket #fintwit #Bitcoin #nifty",2022-01-03T04:51:17.000Z
"PoC - Buy NIFTY CALL for 06-Jan-2022 expiry; with strike nearest to 17350; (if realistic) when NIFTY is around 17200. 

#Nifty #OptionsTrading #optiontrading #algotrading",2022-01-03T04:24:10.000Z
"#Nifty #Banknifty 
The bulls have it.",2022-01-03T04:24:10.000Z
"#Nifty #Banknifty 
Above 17450, bulls are firmly in control.",2022-01-03T04:24:10.000Z
"#marketupdate
-The Sensex was up 300.47 points or 0.52% at 58554.29, and the Nifty was up 95.50 points or 0.55% at 17449.50. About 1915 shares have advanced, 436 shares declined, and 97 shares are unchanged.
#news #investonline #Sensex #Nifty #COVID19 #india",2022-01-03T04:24:10.000Z
"#NiftyBank Trading With Gain of 306 Points (0.86%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.53am",2022-01-03T04:24:10.000Z
"#BSE100 Trading With Gain of 132 Points (0.75%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.52am",2022-01-03T04:24:10.000Z
"#JUSTIN 

The Bombay Stock Exchange benchmark Sensex was up 343 points at 58,597 and the National Stock Exchange Nifty was up 116 points at 17,470.

#sharemarket| #sharemarketindia  #Nifty",2022-01-03T04:24:10.000Z
"#NiftyNexy50 Trading With Gain of 216 Points (0.51%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.51am",2022-01-03T04:24:10.000Z
"In 2021:
- Indian stock market is up +24%
- US Stock market is up +21%.
- Bitcoin is up 70%.
- Ethereum is up 530%
- Inflation is up 5.4%.

Meanwhile, your savings in the bank is up: 

3%

You can’t just save. You need to invest.

#investing #sharemarket #fintwit #Bitcoin #nifty",2022-01-03T04:24:10.000Z
"#Nifty50 Trading With Gain of 128 Points (0.74%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.50am",2022-01-03T04:24:10.000Z
"The #Nifty auto index rose 1.28%, with heavyweight automakers #TataMotors and #Maruti Suzuki up 2.9% and 1.1%, respectively, after monthly sales numbers were released. #nse #nseIndia #bseIndia #nifty50 #banknifty #bse #sensex",2022-01-03T04:24:10.000Z
"#Sensex Trading With Gain of 416 Points (0.71%)
#BSE #Nifty #StocksMarketUpdate #StockMarket 
9.49am",2022-01-03T04:24:10.000Z
"Asia and Europe closed, trading volumes in India were thin and most markets directionless. #nse #nseIndia #bseIndia #nifty50 #nifty #banknifty #bse #sensex",2022-01-03T04:24:10.000Z
